training batch,Standardized_SMILES,y_true,y_preds,LogP
4,C=CCCCCCCCCC(=O)O,92.6,85.23122,3.377800000000001
4,CCCCCCCC,111.1,25.888357,3.3668000000000022
4,FC(F)(F)c1ccc(Cl)cc1,8.9,32.24074,3.3588000000000013
4,Oc1cc(Cl)c(Cl)cc1Cl,103.4,93.523506,3.3524000000000003
4,Oc1c(Cl)cc(Cl)cc1Cl,100.0,96.30105,3.3523999999999994
4,CCCC(=O)OC(C)(C)Cc1ccccc1,29.9,39.7982,3.3510000000000018
4,CCC(=O)Nc1ccc(Cl)c(Cl)c1,58.0,45.137577,3.3419000000000016
4,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,25.5,31.54521,3.3415000000000017
4,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,31.7,27.766344,3.3415000000000017
4,O=C1CCC(C2CCCCC2)CC1,53.6,44.495693,3.3260000000000023
4,CCCCCCCCCC=O,94.7,67.25772,3.3260000000000023
4,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,-16.3,-6.638808,3.3225000000000025
4,Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,105.4,99.062584,3.313140000000001
4,CCc1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1,88.7,89.42116,3.311700000000002
4,CCCCCCCCCC(=O)OC,20.2,30.896652,3.3001000000000023
4,CCCCCCCOC(=O)CCC,18.6,20.28905,3.3001000000000023
4,CC(C)OC(=O)Nc1cccc(Cl)c1,74.2,71.537704,3.2969000000000017
4,CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl,24.7,37.67729,3.294120000000002
4,Cc1ccc(C(C)(C)C)cc1,8.8,28.378946,3.292520000000001
4,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,54.3,43.16057,3.2829000000000024
4,CC1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1,28.1,38.300465,3.2750000000000026
4,CC(C)(C)c1ccc(S)cc1,37.9,35.92301,3.272800000000002
4,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,84.1,84.35117,3.2711000000000023
4,CCCCCCCCn1sccc1=O,40.3,29.905638,3.2703000000000024
4,CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,43.3,55.24938,3.268600000000002
4,C=C[Si]1(C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O1,99.7,82.56196,3.255200000000002
4,CCc1ccc(O)c(C(C)(C)C)c1,87.9,71.311386,3.252100000000002
4,CC(=O)OCC=C(C)CCC=C(C)C,24.6,49.217827,3.242200000000002
4,C=CC(C)(CCC=C(C)C)OC(C)=O,15.4,25.943825,3.2406000000000024
4,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,18.7,46.49314,3.2398000000000007
4,O=C(O)CCCOc1ccc(Cl)cc1Cl,99.4,90.69746,3.237000000000002
5,CCCCCCC(O)CC=CCCCCCCCOC(=O)OCCOCC(COCCOC(=O)OCCCCCCCC=CCC(O)CCCCCC)OCCOC(=O)OCCCCCCCC=CCC(O)CCCCCC,-22.0,-14.127231,15.718999999999964
5,CCCCCCC(O)CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(O)CCCCCC)CCOC(=O)CCCCCCCC=CCC(O)CCCCCC,60.8,58.150394,14.942899999999968
5,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,43.0,23.286016,11.14679999999999
5,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,3.2,23.286016,9.976499999999998
5,CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,32.4,30.291397,9.482999999999995
5,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,101.9,93.099304,9.3187
5,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,3.3,14.532464,9.238500000000002
5,CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCC(CCC)C(CC)CCC,6.1,8.63584,9.163700000000002
5,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,-3.7,-1.269844,9.059960000000002
5,CCC1CC(N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,41.7,41.20189,8.366500000000004
5,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-5.7,9.33768,7.993400000000009
5,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,-38.3,-38.78367,7.725300000000009
5,CCN=C1C=CC(=C(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)c2ccccc21,110.3,105.15705,7.716900000000009
5,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,4.6,6.5344524,7.62640000000001
5,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,28.0,21.518135,7.501400000000008
5,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,13.4,9.33768,7.213200000000008
5,O=C(Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1)c1ccccc1,103.4,104.445015,7.121900000000006
5,CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,-35.9,-33.542973,7.092200000000009
5,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,48.4,52.30943,6.936200000000007
5,CCCCCCCCCCC(CO)CCCCCCCC,14.0,17.987354,6.8763000000000085
5,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,-3.7,6.5344524,6.8462000000000085
5,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,15.1,21.518135,6.721200000000008
5,CCCCSP(=O)(SCCCC)SCCCC,51.2,46.084743,6.694400000000005
5,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,47.1,49.503357,6.679980000000006
5,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,54.8,57.152874,6.662420000000005
5,CCCCCCCCC=CCCCCCCCC(=O)OCC,17.7,29.885784,6.587000000000008
5,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,57.4,53.51823,6.543980000000005
5,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,20.0,21.928783,6.530300000000002
5,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,14.9,14.238747,6.495500000000002
5,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,22.5,24.341953,6.495500000000002
5,CCCCCCCCCCCCCCCC,10.1,20.076384,6.487600000000007
5,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,6.5,15.182111,6.486400000000007
5,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,53.1,51.01744,6.485500000000006
5,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,105.8,101.55389,6.4737000000000045
5,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,5.6,20.229109,6.433000000000007
5,CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CC(N(C)C(C(=O)O)C(C)C)CC2c2cccc(F)c2)CC1,9.6,11.722102,6.415700000000007
5,CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,39.3,43.523434,6.408400000000008
5,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,51.7,47.612255,6.372000000000006
5,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,101.4,100.88757,6.351000000000003
5,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,91.8,94.56628,6.350540000000006
5,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,48.1,49.37233,6.317080000000003
5,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,63.0,61.459793,6.313600000000008
5,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,63.7,62.065098,6.256760000000005
5,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,17.6,26.52513,6.222999999999999
5,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,100.1,97.71765,6.203600000000004
5,CC(C)CCCCCCCCCCCCCCC(=O)O,103.9,100.39063,6.188400000000006
5,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,23.8,32.275642,6.187900000000003
5,CCCCCCCCCCCCc1ccccc1,-13.6,-0.50076747,6.150000000000007
5,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,30.4,40.079803,6.113300000000004
5,CCCCCCCCC=CCCCCCCCC(=O)O,98.2,90.349915,6.108500000000007
5,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,86.4,80.74311,6.105500000000001
5,CCCCCCCCCCCCCCC,4.7,20.076384,6.097500000000006
5,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,21.0,6.5344524,6.066000000000007
5,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-0.4,4.555257,6.066000000000007
5,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,97.6,97.07113,6.044000000000007
5,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,105.2,97.83444,6.037300000000004
5,CCCCCC(=O)OC1(C(C)=O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,29.0,25.464148,5.969600000000007
5,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,6.1,13.394812,5.948600000000006
5,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=O)C=C2S(=O)(=O)O)c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)cc1,56.9,59.08676,5.945500000000006
5,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,42.6,46.299126,5.943600000000005
5,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,19.9,17.700285,5.929000000000002
5,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,28.0,25.154474,5.929000000000002
5,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,52.3,55.036793,5.900440000000007
5,CCCCCC=CCC=CCCCCCCCC(=O)O,74.5,79.010155,5.884500000000005
5,CCCCCCCCCCCCc1ccc(O)cc1,100.05,97.42065,5.855600000000006
5,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,21.2,19.649393,5.827500000000006
5,O=C(NC(c1ccccc1)C1CN2CCC1CC2)c1c(Cl)ccc(C(F)(F)F)c1Cl,-45.0,-42.956566,5.825100000000004
5,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,97.1,96.863205,5.7691000000000034
5,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,102.9,100.88757,5.715700000000002
5,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,62.6,60.832924,5.682800000000001
5,CCCCCCCCCCCCCC(=O)OC(C)C,7.8,18.257942,5.639100000000005
5,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,101.6,92.17153,5.630000000000004
5,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,21.4,24.223276,5.619500000000003
5,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,64.6,57.5527,5.599500000000002
5,CCCCCCCCC=CCCCCCCCC(=O)OCCO,53.8,50.37896,5.559400000000006
5,CCCCCCCCCCCCCCCC(=O)O,53.4,81.53862,5.552300000000005
5,CCCC(CC)COC(=O)CCCCCC(=O)OCC(C)C(C)CC,11.6,11.781755,5.531800000000006
5,Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O,102.1,97.11406,5.527720000000004
5,C=CCCCCCCCCCCCC,9.6,19.574724,5.483400000000005
5,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,-18.9,-11.585536,5.470200000000001
5,CCCCCCCCCCCCCCCCO,-22.4,39.626423,5.460000000000006
5,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],59.8,60.065063,5.458000000000003
5,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,94.6,87.70882,5.455480000000002
5,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,26.9,36.210884,5.450300000000004
5,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1N=c1[nH]cc(C(F)(F)F)cc1Cl,108.7,108.230194,5.4079000000000015
5,CCCCCCCCCC[N+](C)(C)Cc1ccccc1,-8.5,-2.029231,5.403700000000006
5,CCCCc1ccc2c(n1)C(c1ccc(OC)cc1CC(C)C(=O)O)C(C(=O)O)C2c1ccc2c(c1)OCO2,69.3,69.34825,5.402900000000004
5,CCCCCCCCCCCCc1cccc(S(=O)(=O)O)c1,101.8,96.878265,5.396700000000005
5,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,103.9,99.86679,5.396700000000005
5,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,45.8,51.144497,5.378200000000002
5,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)C=Cc4ccc(F)cc4)CC2)CC3)no1,-24.0,-19.307478,5.3632200000000045
5,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,92.7,95.38317,5.362500000000006
5,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],61.1,60.250416,5.340800000000003
5,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,79.5,70.85326,5.331500000000003
5,CCOc1cccc(C2(N3CCN(c4ccccc4)CC3)CCC(C)CC2)c1,15.5,17.377884,5.312900000000005
5,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,29.3,26.965302,5.307700000000002
5,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,67.5,65.97957,5.296100000000005
5,CCCCCCCCCCCCCCCCOS(=O)(=O)O,78.0,97.8163,5.287100000000004
5,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-15.0,-8.604255,5.270200000000002
5,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,44.8,40.444473,5.242900000000003
5,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.4,18.653082,5.234600000000002
5,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,105.0,104.09946,5.230000000000002
5,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,23.8,26.548264,5.205900000000003
5,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,40.1,38.061054,5.1791000000000045
5,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],51.8,54.32022,5.167700000000004
5,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,17.7,21.518135,5.160800000000005
5,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,106.0,106.6605,5.144700000000002
5,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,9.3,29.126322,5.144300000000007
5,CCc1nn(C2CCCCC2)c2cc(C3(C#N)CCC(C(=O)O)CC3)ccc12,62.7,58.204346,5.140080000000005
5,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.7,100.88757,5.080400000000001
5,Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C,41.1,32.58194,5.072080000000004
5,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,14.7,17.42644,5.061800000000005
5,CC(C)c1cc(C(C)C)cc(C(C)C)c1,-31.8,-21.707499,5.056800000000004
5,CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1,13.5,12.555383,5.049800000000006
5,CCc1cc(C2=C(C(=O)O)N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2,81.3,78.340515,5.049400000000004
5,C1CCC(SSC2CCCCC2)CC1,22.7,23.195185,5.033200000000004
5,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,34.3,32.95634,5.027200000000004
5,CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,-3.7,-3.6948938,5.0019000000000045
5,O=C(O)c1cccc(CC2COc3ccc(OCc4nc5cc(F)ccc5s4)cc3C2O)c1,64.6,65.49596,4.9973000000000045
5,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,56.4,53.881042,4.980700000000004
5,O=C(NC(c1ccccc1)C1CCCCN1)c1cccc(C(F)(F)F)c1Cl,4.4,5.773402,4.972000000000004
5,CCCCCCCCCC=CCc1cc(O)oc1O,98.4,98.51749,4.9302000000000055
5,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,76.5,69.303665,4.920300000000006
5,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,94.7,90.18975,4.892600000000002
5,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,54.1,53.113308,4.871880000000004
5,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,69.7,65.32268,4.8618
5,CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-5.9,-3.7795665,4.852300000000005
5,CCCCCCCCCCCCCO[P](=O)(=O)O,104.9,95.168045,4.844900000000005
5,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.6,105.525246,4.841100000000001
5,CCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,31.3,28.187824,4.840100000000005
5,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,49.2,52.301735,4.839900000000005
5,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,94.0,93.453476,4.838100000000016
5,CCCCCCCCCCCCS,5.1,11.975324,4.837100000000006
5,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,10.0,17.304136,4.817200000000005
5,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccccc1C(F)(F)F,103.1,101.97797,4.808500000000001
5,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,80.7,70.318535,4.805200000000005
5,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,1.0,3.937382,4.7938000000000045
5,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-0.5,10.374919,4.7938000000000045
5,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,29.1,30.25693,4.792620000000005
5,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,102.0,95.44669,4.785200000000004
5,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],102.9,102.02701,4.757500000000002
5,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,98.9,90.8546,4.7574
5,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,75.6,67.14248,4.744900000000003
5,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,23.8,26.08908,4.738100000000003
5,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,90.4,90.20507,4.736400000000003
5,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,94.1,88.80515,4.726000000000004
5,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,16.5,17.044296,4.723500000000005
5,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,44.7,44.31434,4.720200000000004
5,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,102.8,101.960625,4.718100000000002
5,CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,103.2,102.58967,4.694900000000004
5,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,68.4,70.35846,4.693900000000002
5,CCCCCCCCCc1ccc(O)cc1,89.2,97.42065,4.685300000000005
5,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,-4.5,1.1223814,4.682900000000004
5,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,24.8,22.335022,4.680000000000004
5,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,37.8,40.318504,4.665600000000004
5,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,35.5,34.523304,4.644200000000002
5,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,105.0,103.954575,4.625400000000002
5,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,99.4,96.79626,4.601700000000003
5,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,51.1,53.41268,4.600280000000004
5,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,28.5,25.944954,4.594400000000005
5,CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,88.2,88.28739,4.564500000000002
5,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,94.9,90.38418,4.560200000000004
5,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,98.4,88.503685,4.5523
5,CCCCOP(=O)(OCCCC)OCCCC,1.5,8.638752,4.544600000000004
5,CC(C)CCCCCCc1ccc(O)cc1,104.2,100.26893,4.541200000000005
5,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,7.4,9.995469,4.538800000000004
5,CCCCCCCCCCC,4.9,20.076384,4.537100000000004
5,CCCCCCCCCCCCN1CCCC1=O,29.7,27.35644,4.529700000000004
5,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(Cc3sc(=O)[nH]c3O)cc1)O2,99.0,97.73077,4.526360000000005
5,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,26.2,29.45479,4.516500000000003
5,O=C(O)c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,46.2,46.881268,4.509300000000004
5,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,100.7,102.49715,4.5085000000000015
5,CCCCCCCCCCCCCCOS(=O)(=O)O,98.8,97.8163,4.506900000000004
5,CCOP(=S)(OCC)SCSC(C)(C)C,75.3,72.64536,4.506300000000004
5,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,25.9,22.593311,4.481400000000002
5,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-20.2,-14.826427,4.452700000000001
5,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,103.85,100.88757,4.4451
5,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,8.2,8.481271,4.413000000000003
5,CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,6.2,9.238257,4.410500000000004
5,CCCCOC(=O)CCCCCCCC(=O)OCCCC,29.2,10.374919,4.403700000000004
5,CC(C)=CCCC(C)=CCCC(C)=CCO,90.0,80.502304,4.397900000000004
5,C=CC(C)(O)CCC=C(C)CCC=C(C)C,75.4,72.563896,4.396300000000004
5,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,49.6,46.860977,4.380600000000004
5,CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C,17.7,20.317102,4.3742000000000045
5,CCCCCCCCCc1ccc(OCCO)cc1,44.3,45.153744,4.350800000000005
5,CCCCCCCCCCCCOCC1CO1,57.7,57.09607,4.322700000000004
5,Cc1cc(N=Nc2ccccc2C)ccc1N,111.0,112.39231,4.301040000000003
5,Clc1cc(Cl)c(Cl)cc1Cl,1.5,20.304647,4.3002
5,CCCCCCCCc1ccc(O)cc1,102.5,97.42065,4.295200000000005
5,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,-4.6,2.7025023,4.292000000000004
5,CCCCCCCCCCCCCO,46.3,39.626423,4.289700000000004
5,CC(=O)C1C(C#N)CC2C3CC=C4CC(O)CCC4(C)C3CCC21C,-24.9,-17.363512,4.264980000000004
5,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)c1cc(C(C)(C)O)co1,37.3,40.28196,4.264200000000003
5,O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1,26.8,28.543266,4.260800000000003
5,Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,45.9,38.337135,4.247820000000004
5,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,72.3,68.998215,4.2432000000000025
5,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,103.1,92.59346,4.2418000000000005
5,CCCCCCCCCCCCN1CCOCC1,38.8,31.92191,4.239500000000003
5,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,40.2,47.06397,4.236100000000003
